row,baseMean,log2FoldChange,lfcMLE,lfcSE,stat,pvalue,padj
comp89912_c0,5090.068576836367,1.0761616662246247,1.1502323833450807,0.24196294463954338,4.447630060990547,8.68228896284092e-6,0.0024011299323480153
comp89962_c0,140.35275505725588,-1.3670228759540055,-1.5489037721765795,0.3119429743392467,-4.382284546877885,1.1744128453177812e-5,0.003114409913385173
comp90015_c0,76.32017462893475,-1.3745544976447412,-1.626539900286678,0.3516212199579499,-3.909190969217168,9.260573712360148e-5,0.015161413942955513
comp90076_c0,680.8211825902893,1.046569076475597,1.1330749366503807,0.2588846626131193,4.042607491350709,5.2860066592991625e-5,0.010262497684503618
comp90191_c0,1106.0099015351886,1.8812198742011166,3.9608089290387793,0.4886313004491369,3.849978240182218,1.18128319018311e-4,0.018654983413509674
comp90234_c0,2943.2310087122432,1.3732128620574005,1.4838239399144628,0.25762074585309475,5.33036599016936,9.801503706052235e-8,5.501649074204059e-5
comp90322_c0,1247.2149047016408,1.4249613630461144,1.468874416608252,0.16671928476295697,8.547069795027838,1.2625284975394484e-17,4.436209508229237e-14
comp90513_c0,1136.52521861195,1.1444780054655066,1.1970449139372188,0.2014424933660494,5.681413024340543,1.3358644349300507e-8,9.628499811765057e-6
comp90522_c0,2488.863049144412,1.323910375877634,1.4426210322914033,0.2706822813403967,4.891012331216278,1.0031867874693395e-6,4.0285115136804475e-4
comp90585_c0,3218.631389033999,2.272619996902957,2.416801023661752,0.23064805703248453,9.853193762576897,6.63997993438206e-23,3.7329967191095943e-19
comp90624_c0,2675.7249861282853,1.1745448338635065,1.2410905674760537,0.22106556693014986,5.313106198192447,1.0777218758388301e-7,5.715992816948965e-5
comp90743_c0,2511.2417645161695,1.4337038302826306,1.5503426866117362,0.2564034699045112,5.591592932874758,2.249958141392607e-8,1.542593252549907e-5
comp90753_c0,4049.8793383085635,1.975820507941179,2.1209641891991358,0.24618180678929755,8.025859155515287,1.0081783884014825e-15,2.833989449796567e-12
comp90898_c0,1579.5176500373768,1.6049151481848603,1.6876187890488108,0.21150781522531745,7.587970905354765,3.249538522577436e-14,7.026502143819364e-11
comp90909_c0,1414.3550990883496,2.151513139134291,2.239675269711487,0.1901445328399412,11.315145941878749,1.1041841642239507e-29,3.1038616856335254e-25
comp90929_c0,5391.622919949172,1.1100756101415425,1.1300770828982287,0.1293213598550732,8.583853521070091,9.174678246675042e-18,3.684288650200506e-14
comp90973_c0,226.09448013802492,1.4780670460251621,1.7191388472578826,0.33178759155370263,4.454859324616799,8.394822070414626e-6,0.0023836206909025773
comp91109_c0,211.74504578877904,1.3413212564972652,1.4920847440787772,0.29549826048632605,4.539184949142311,5.647208769052952e-6,0.0017254678097617226
comp91220_c0,42.77203089863325,1.1981216859390758,1.3853493700728774,0.33578241525550584,3.5681489902542776,3.595120659405566e-4,0.04210785072328769
comp91238_c0,367.0383996845773,1.0815074763245522,1.2114438272620398,0.30386678440132625,3.5591500349579897,3.720569504151421e-4,0.04321702841392415
comp91302_c0,1993.8333926378557,2.0944657007299,2.544017124554006,0.3647425786868968,5.742312039000624,9.339251921917683e-9,7.292399209030725e-6
comp91373_c0,1668.1611844713013,1.2975952408138385,1.3740161748920623,0.22207099401372657,5.843155008049507,5.122131415177173e-9,4.499472315019698e-6
comp91395_c0,2659.7879178523112,1.0124366102811984,1.049759187068681,0.1814262374336345,5.580431058939567,2.399232362596114e-8,1.605771945537542e-5
comp91443_c0,3682.333297555231,1.27662527199542,1.3587465281449496,0.23520569869746327,5.427697028878105,5.708583402962187e-8,3.4884408577666756e-5
comp91708_c0,648.2154591280746,1.3851190446462966,1.4573683969240663,0.2123746303211711,6.522055118125932,6.93505189480811e-11,8.861104943775272e-8
comp91803_c0,1861.237206260449,1.0088182856557073,1.0640681398147367,0.21866118915932717,4.61361382664316,3.957273809149423e-6,0.0013086937267669445
comp91835_c0,6038.996401526122,1.0130158982942081,1.0482187932646971,0.17671894031090177,5.732356115943252,9.904504569956115e-9,7.502169398486913e-6
comp91845_c0,4062.417362887362,1.1140156985792296,1.214494157468231,0.2702958180085179,4.121468496209303,3.764649589351591e-5,0.007897335817662181
comp91929_c0,2717.1434970860337,1.0461862872787648,1.1384452240764,0.2671435724195302,3.9161948678136373,8.995754504610575e-5,0.01496276089494694
comp91962_c0,2794.8917983182914,1.4946828913008678,1.5797572836223575,0.22142266991272186,6.750360710084594,1.4747804357011973e-11,2.1818988446084556e-8
comp92008_c0,12630.33823971416,2.698860332650063,2.927559644670917,0.2607762762926598,10.349332274463606,4.214145706953873e-25,3.948654527415779e-21
comp92274_c0,5700.67279253608,1.251194059007283,1.3378936481077772,0.24206033479395297,5.168934679332434,2.3543216069729212e-7,1.1216945825764205e-4
